Transaction Date,Customer Name,Product Name,Sales Rep Name,Quantity,Total Revenue,Discount
2024-05-02 12:00:00.000000,TechCorp_13,Enterprise License,Emp_21 SaaS_21,8,16000.0,0.0
2024-05-02 18:00:00.000000,TechCorp_25,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2024-05-02 12:00:00.000000,TechCorp_28,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-02 17:00:00.000000,TechCorp_36,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-02 08:00:00.000000,TechCorp_39,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2024-05-02 11:00:00.000000,TechCorp_94,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-02 14:00:00.000000,TechCorp_95,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-02 13:00:00.000000,TechCorp_97,Enterprise License,Emp_31 SaaS_31,2,4000.0,0.0
2024-05-02 14:00:00.000000,TechCorp_101,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-02 09:00:00.000000,TechCorp_137,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-02 18:00:00.000000,TechCorp_173,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-02 16:00:00.000000,TechCorp_204,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2024-05-02 10:00:00.000000,TechCorp_210,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-02 11:00:00.000000,TechCorp_228,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2024-05-02 17:00:00.000000,TechCorp_240,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2024-05-02 10:00:00.000000,TechCorp_253,Enterprise License,Emp_21 SaaS_21,4,8000.0,0.0
2024-05-02 14:00:00.000000,TechCorp_257,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2024-05-02 12:00:00.000000,TechCorp_264,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-02 10:00:00.000000,TechCorp_270,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-02 10:00:00.000000,TechCorp_271,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-02 16:00:00.000000,TechCorp_279,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2024-05-02 18:00:00.000000,TechCorp_280,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2024-05-03 16:00:00.000000,TechCorp_2,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-03 18:00:00.000000,TechCorp_21,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-03 10:00:00.000000,TechCorp_80,Enterprise License,Emp_0 SaaS_0,3,6000.0,0.0
2024-05-03 09:00:00.000000,TechCorp_105,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-03 17:00:00.000000,TechCorp_107,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2024-05-03 16:00:00.000000,TechCorp_112,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-03 15:00:00.000000,TechCorp_137,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-03 17:00:00.000000,TechCorp_172,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2024-05-03 12:00:00.000000,TechCorp_173,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2024-05-03 09:00:00.000000,TechCorp_176,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2024-05-03 11:00:00.000000,TechCorp_182,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-03 11:00:00.000000,TechCorp_218,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-03 13:00:00.000000,TechCorp_259,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-03 14:00:00.000000,TechCorp_266,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-03 15:00:00.000000,TechCorp_277,Enterprise License,Emp_25 SaaS_25,8,16000.0,0.0
2024-05-04 09:00:00.000000,TechCorp_48,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-04 16:00:00.000000,TechCorp_74,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-04 08:00:00.000000,TechCorp_80,Enterprise License,Emp_13 SaaS_13,4,8000.0,0.0
2024-05-04 14:00:00.000000,TechCorp_133,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-04 08:00:00.000000,TechCorp_144,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-04 12:00:00.000000,TechCorp_145,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2024-05-04 10:00:00.000000,TechCorp_149,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-04 10:00:00.000000,TechCorp_189,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2024-05-04 11:00:00.000000,TechCorp_190,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-04 17:00:00.000000,TechCorp_203,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-04 10:00:00.000000,TechCorp_214,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-04 11:00:00.000000,TechCorp_230,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2024-05-04 14:00:00.000000,TechCorp_241,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-04 08:00:00.000000,TechCorp_247,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2024-05-04 16:00:00.000000,TechCorp_249,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-04 12:00:00.000000,TechCorp_264,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-05 16:00:00.000000,TechCorp_2,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2024-05-05 12:00:00.000000,TechCorp_5,Enterprise License,Emp_13 SaaS_13,5,10000.0,0.0
2024-05-05 15:00:00.000000,TechCorp_15,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-05 13:00:00.000000,TechCorp_44,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-05 16:00:00.000000,TechCorp_53,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-05 18:00:00.000000,TechCorp_88,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2024-05-05 12:00:00.000000,TechCorp_98,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-05 08:00:00.000000,TechCorp_111,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-05 17:00:00.000000,TechCorp_123,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-05 17:00:00.000000,TechCorp_146,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-05 15:00:00.000000,TechCorp_148,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-05 15:00:00.000000,TechCorp_162,Enterprise License,Emp_31 SaaS_31,2,4000.0,0.0
2024-05-05 18:00:00.000000,TechCorp_169,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-05 12:00:00.000000,TechCorp_227,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-05 14:00:00.000000,TechCorp_247,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-05 18:00:00.000000,TechCorp_263,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-05 18:00:00.000000,TechCorp_277,Enterprise License,Emp_19 SaaS_19,2,4000.0,0.0
2024-05-06 10:00:00.000000,TechCorp_26,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-06 12:00:00.000000,TechCorp_32,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2024-05-06 16:00:00.000000,TechCorp_51,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2024-05-06 13:00:00.000000,TechCorp_93,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2024-05-06 11:00:00.000000,TechCorp_97,Enterprise License,Emp_21 SaaS_21,4,8000.0,0.0
2024-05-06 11:00:00.000000,TechCorp_132,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-06 15:00:00.000000,TechCorp_152,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-06 16:00:00.000000,TechCorp_159,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-06 09:00:00.000000,TechCorp_180,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-06 13:00:00.000000,TechCorp_196,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2024-05-06 14:00:00.000000,TechCorp_197,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2024-05-06 09:00:00.000000,TechCorp_230,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-06 11:00:00.000000,TechCorp_240,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-06 10:00:00.000000,TechCorp_242,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-06 16:00:00.000000,TechCorp_253,Enterprise License,Emp_29 SaaS_29,7,14000.0,0.0
2024-05-06 12:00:00.000000,TechCorp_268,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-06 10:00:00.000000,TechCorp_273,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2024-05-06 13:00:00.000000,TechCorp_281,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2024-05-07 16:00:00.000000,TechCorp_10,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-07 12:00:00.000000,TechCorp_25,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-07 10:00:00.000000,TechCorp_79,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-07 10:00:00.000000,TechCorp_102,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2024-05-07 09:00:00.000000,TechCorp_104,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-07 17:00:00.000000,TechCorp_118,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-07 17:00:00.000000,TechCorp_125,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2024-05-07 12:00:00.000000,TechCorp_130,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2024-05-07 13:00:00.000000,TechCorp_164,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2024-05-07 11:00:00.000000,TechCorp_200,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-07 08:00:00.000000,TechCorp_217,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2024-05-07 18:00:00.000000,TechCorp_229,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2024-05-07 13:00:00.000000,TechCorp_264,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2024-05-07 17:00:00.000000,TechCorp_281,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-07 13:00:00.000000,TechCorp_282,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-07 10:00:00.000000,TechCorp_284,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2024-05-08 09:00:00.000000,TechCorp_4,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-08 08:00:00.000000,TechCorp_40,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-08 17:00:00.000000,TechCorp_75,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-08 09:00:00.000000,TechCorp_84,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2024-05-08 13:00:00.000000,TechCorp_98,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-08 18:00:00.000000,TechCorp_148,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-08 15:00:00.000000,TechCorp_164,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2024-05-08 09:00:00.000000,TechCorp_172,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2024-05-08 17:00:00.000000,TechCorp_177,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-08 11:00:00.000000,TechCorp_178,Enterprise License,Emp_6 SaaS_6,9,18000.0,0.0
2024-05-08 18:00:00.000000,TechCorp_191,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-08 11:00:00.000000,TechCorp_206,Enterprise License,Emp_25 SaaS_25,3,6000.0,0.0
2024-05-08 14:00:00.000000,TechCorp_237,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2024-05-08 13:00:00.000000,TechCorp_260,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-08 17:00:00.000000,TechCorp_277,Enterprise License,Emp_3 SaaS_3,6,12000.0,0.0
2024-05-09 18:00:00.000000,TechCorp_51,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-09 09:00:00.000000,TechCorp_55,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2024-05-09 18:00:00.000000,TechCorp_86,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2024-05-09 18:00:00.000000,TechCorp_97,Enterprise License,Emp_4 SaaS_4,5,10000.0,0.0
2024-05-09 08:00:00.000000,TechCorp_98,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-09 10:00:00.000000,TechCorp_149,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2024-05-09 10:00:00.000000,TechCorp_157,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-09 13:00:00.000000,TechCorp_158,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-09 14:00:00.000000,TechCorp_181,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-09 16:00:00.000000,TechCorp_190,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2024-05-09 14:00:00.000000,TechCorp_198,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2024-05-09 16:00:00.000000,TechCorp_206,Enterprise License,Emp_13 SaaS_13,4,8000.0,0.0
2024-05-09 18:00:00.000000,TechCorp_242,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2024-05-09 12:00:00.000000,TechCorp_248,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-09 10:00:00.000000,TechCorp_255,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-09 10:00:00.000000,TechCorp_268,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-09 18:00:00.000000,TechCorp_280,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-09 13:00:00.000000,TechCorp_288,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2024-05-09 10:00:00.000000,TechCorp_297,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-10 18:00:00.000000,TechCorp_23,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-10 12:00:00.000000,TechCorp_27,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2024-05-10 13:00:00.000000,TechCorp_30,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2024-05-10 16:00:00.000000,TechCorp_49,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-10 18:00:00.000000,TechCorp_82,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-10 18:00:00.000000,TechCorp_106,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-10 10:00:00.000000,TechCorp_149,Starter Subscription,Emp_3 SaaS_3,1,50.0,0.0
2024-05-10 17:00:00.000000,TechCorp_162,Enterprise License,Emp_2 SaaS_2,9,18000.0,0.0
2024-05-10 10:00:00.000000,TechCorp_182,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2024-05-10 17:00:00.000000,TechCorp_190,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2024-05-10 14:00:00.000000,TechCorp_218,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-10 08:00:00.000000,TechCorp_238,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-10 12:00:00.000000,TechCorp_281,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2024-05-11 13:00:00.000000,TechCorp_33,Enterprise License,Emp_0 SaaS_0,3,6000.0,0.0
2024-05-11 09:00:00.000000,TechCorp_36,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2024-05-11 14:00:00.000000,TechCorp_45,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2024-05-11 16:00:00.000000,TechCorp_59,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-11 08:00:00.000000,TechCorp_68,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2024-05-11 13:00:00.000000,TechCorp_132,Pro Subscription,Emp_6 SaaS_6,1,200.0,0.0
2024-05-11 13:00:00.000000,TechCorp_148,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-11 15:00:00.000000,TechCorp_150,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-11 17:00:00.000000,TechCorp_162,Enterprise License,Emp_0 SaaS_0,8,16000.0,0.0
2024-05-11 11:00:00.000000,TechCorp_191,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2024-05-11 09:00:00.000000,TechCorp_206,Enterprise License,Emp_0 SaaS_0,9,18000.0,0.0
2024-05-11 09:00:00.000000,TechCorp_219,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-11 08:00:00.000000,TechCorp_228,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-11 16:00:00.000000,TechCorp_239,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-12 18:00:00.000000,TechCorp_39,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-12 13:00:00.000000,TechCorp_56,Enterprise License,Emp_12 SaaS_12,2,4000.0,0.0
2024-05-12 16:00:00.000000,TechCorp_83,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2024-05-12 08:00:00.000000,TechCorp_90,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2024-05-12 08:00:00.000000,TechCorp_97,Enterprise License,Emp_25 SaaS_25,7,14000.0,0.0
2024-05-12 10:00:00.000000,TechCorp_106,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-12 09:00:00.000000,TechCorp_115,Enterprise License,Emp_0 SaaS_0,10,20000.0,0.0
2024-05-12 15:00:00.000000,TechCorp_131,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2024-05-12 09:00:00.000000,TechCorp_157,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-12 13:00:00.000000,TechCorp_160,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-12 14:00:00.000000,TechCorp_205,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-12 09:00:00.000000,TechCorp_218,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2024-05-12 13:00:00.000000,TechCorp_231,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-12 10:00:00.000000,TechCorp_252,Pro Subscription,Emp_31 SaaS_31,1,200.0,0.0
2024-05-12 17:00:00.000000,TechCorp_256,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-12 12:00:00.000000,TechCorp_258,Enterprise License,Emp_3 SaaS_3,9,18000.0,0.0
2024-05-13 18:00:00.000000,TechCorp_10,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2024-05-13 09:00:00.000000,TechCorp_56,Enterprise License,Emp_12 SaaS_12,10,20000.0,0.0
2024-05-13 16:00:00.000000,TechCorp_143,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-13 10:00:00.000000,TechCorp_191,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2024-05-13 14:00:00.000000,TechCorp_202,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-13 17:00:00.000000,TechCorp_225,Enterprise License,Emp_21 SaaS_21,5,10000.0,0.0
2024-05-14 17:00:00.000000,TechCorp_4,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-14 12:00:00.000000,TechCorp_22,Enterprise License,Emp_19 SaaS_19,10,20000.0,0.0
2024-05-14 13:00:00.000000,TechCorp_32,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-14 15:00:00.000000,TechCorp_44,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-14 16:00:00.000000,TechCorp_63,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2024-05-14 12:00:00.000000,TechCorp_71,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-14 16:00:00.000000,TechCorp_74,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-14 12:00:00.000000,TechCorp_75,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2024-05-14 11:00:00.000000,TechCorp_78,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-14 08:00:00.000000,TechCorp_90,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-14 15:00:00.000000,TechCorp_96,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-14 17:00:00.000000,TechCorp_104,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-14 16:00:00.000000,TechCorp_123,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-14 18:00:00.000000,TechCorp_134,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2024-05-14 17:00:00.000000,TechCorp_151,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-14 12:00:00.000000,TechCorp_159,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2024-05-14 17:00:00.000000,TechCorp_171,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-14 16:00:00.000000,TechCorp_175,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-14 14:00:00.000000,TechCorp_186,Starter Subscription,Emp_25 SaaS_25,1,50.0,0.0
2024-05-14 09:00:00.000000,TechCorp_209,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-14 18:00:00.000000,TechCorp_214,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-14 17:00:00.000000,TechCorp_263,Starter Subscription,Emp_29 SaaS_29,1,50.0,0.0
2024-05-15 16:00:00.000000,TechCorp_31,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-15 09:00:00.000000,TechCorp_39,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-15 14:00:00.000000,TechCorp_63,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2024-05-15 11:00:00.000000,TechCorp_70,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-15 08:00:00.000000,TechCorp_98,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-15 18:00:00.000000,TechCorp_111,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-15 09:00:00.000000,TechCorp_155,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-15 15:00:00.000000,TechCorp_267,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-15 11:00:00.000000,TechCorp_270,Pro Subscription,Emp_3 SaaS_3,1,200.0,0.0
2024-05-15 09:00:00.000000,TechCorp_275,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2024-05-15 10:00:00.000000,TechCorp_293,Pro Subscription,Emp_29 SaaS_29,1,200.0,0.0
2024-05-16 16:00:00.000000,TechCorp_0,Pro Subscription,Emp_19 SaaS_19,1,200.0,0.0
2024-05-16 14:00:00.000000,TechCorp_9,Starter Subscription,Emp_0 SaaS_0,1,50.0,0.0
2024-05-16 09:00:00.000000,TechCorp_10,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-16 11:00:00.000000,TechCorp_39,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-16 16:00:00.000000,TechCorp_88,Pro Subscription,Emp_4 SaaS_4,1,200.0,0.0
2024-05-16 12:00:00.000000,TechCorp_95,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-16 08:00:00.000000,TechCorp_98,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2024-05-16 15:00:00.000000,TechCorp_111,Pro Subscription,Emp_21 SaaS_21,1,200.0,0.0
2024-05-16 11:00:00.000000,TechCorp_159,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-16 15:00:00.000000,TechCorp_189,Pro Subscription,Emp_2 SaaS_2,1,200.0,0.0
2024-05-16 18:00:00.000000,TechCorp_191,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-16 15:00:00.000000,TechCorp_207,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-16 17:00:00.000000,TechCorp_215,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-16 11:00:00.000000,TechCorp_219,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-16 09:00:00.000000,TechCorp_252,Pro Subscription,Emp_0 SaaS_0,1,200.0,0.0
2024-05-16 10:00:00.000000,TechCorp_292,Starter Subscription,Emp_19 SaaS_19,1,50.0,0.0
2024-05-17 13:00:00.000000,TechCorp_76,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-17 15:00:00.000000,TechCorp_100,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-17 16:00:00.000000,TechCorp_128,Starter Subscription,Emp_13 SaaS_13,1,50.0,0.0
2024-05-17 08:00:00.000000,TechCorp_155,Starter Subscription,Emp_31 SaaS_31,1,50.0,0.0
2024-05-17 11:00:00.000000,TechCorp_175,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
2024-05-17 11:00:00.000000,TechCorp_187,Starter Subscription,Emp_12 SaaS_12,1,50.0,0.0
2024-05-17 16:00:00.000000,TechCorp_199,Starter Subscription,Emp_2 SaaS_2,1,50.0,0.0
2024-05-17 11:00:00.000000,TechCorp_200,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-17 08:00:00.000000,TechCorp_275,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-18 15:00:00.000000,TechCorp_41,Pro Subscription,Emp_25 SaaS_25,1,200.0,0.0
2024-05-18 16:00:00.000000,TechCorp_56,Enterprise License,Emp_0 SaaS_0,4,8000.0,0.0
2024-05-18 08:00:00.000000,TechCorp_93,Pro Subscription,Emp_12 SaaS_12,1,200.0,0.0
2024-05-18 09:00:00.000000,TechCorp_104,Starter Subscription,Emp_4 SaaS_4,1,50.0,0.0
2024-05-18 17:00:00.000000,TechCorp_124,Starter Subscription,Emp_6 SaaS_6,1,50.0,0.0
2024-05-18 11:00:00.000000,TechCorp_135,Pro Subscription,Emp_13 SaaS_13,1,200.0,0.0
2024-05-18 15:00:00.000000,TechCorp_162,Enterprise License,Emp_25 SaaS_25,4,8000.0,0.0
2024-05-18 15:00:00.000000,TechCorp_177,Starter Subscription,Emp_21 SaaS_21,1,50.0,0.0
