Expense Date,Category,Amount
2024-08-21,Cloud Infrastructure,972.9505235267778
2024-08-21,Marketing,1194.2033556491942
2024-08-22,Cloud Infrastructure,931.595420339247
2024-08-22,Marketing,1365.6065289289215
2024-08-23,Cloud Infrastructure,927.2258239537298
2024-08-23,Marketing,878.417184967198
2024-08-24,Cloud Infrastructure,1033.90603232214
2024-08-24,Marketing,946.0608190308178
2024-08-25,Cloud Infrastructure,1015.4485412802403
2024-08-25,Marketing,985.6207247542548
2024-08-26,Cloud Infrastructure,1082.2601962043136
2024-08-26,Marketing,1086.7624553613862
2024-08-27,Cloud Infrastructure,1114.3326539389416
2024-08-27,Marketing,517.8632322118673
2024-08-28,Cloud Infrastructure,1027.5058493536808
2024-08-28,Marketing,956.9181816118269
2024-08-29,Cloud Infrastructure,1192.1258832237022
2024-08-29,Marketing,908.9087962835647
2024-08-30,Cloud Infrastructure,1121.668162052811
2024-08-30,Marketing,959.9038265016868
2024-08-31,Cloud Infrastructure,1174.8491865385472
2024-08-31,Marketing,1072.781866328634
2024-09-01,Cloud Infrastructure,1125.4039055346427
2024-09-01,Marketing,512.3063989663733
2024-09-02,Cloud Infrastructure,1098.2054444031537
2024-09-02,Marketing,643.8063902117203
2024-09-03,Cloud Infrastructure,983.6475611086256
2024-09-03,Marketing,896.0248564680062
2024-09-04,Cloud Infrastructure,1052.978420738335
2024-09-04,Marketing,1408.6610082893926
2024-09-05,Cloud Infrastructure,1071.8290486319306
2024-09-05,Marketing,1223.928507570791
2024-09-06,Cloud Infrastructure,933.5708217918382
2024-09-06,Marketing,944.9003326625275
2024-09-07,Cloud Infrastructure,1050.8537466602577
2024-09-07,Marketing,1463.1303455898465
2024-09-08,Cloud Infrastructure,860.3300958956224
2024-09-08,Marketing,1011.4117809763213
2024-09-09,Cloud Infrastructure,828.4844456837062
2024-09-09,Marketing,936.8768558669367
2024-09-10,Cloud Infrastructure,1018.4601680415069
2024-09-10,Marketing,1321.5724272109242
2024-09-11,Cloud Infrastructure,1087.7479229541736
2024-09-11,Marketing,1229.6025989039074
2024-09-12,Cloud Infrastructure,1135.6466851344117
2024-09-12,Marketing,526.1326854952576
2024-09-13,Cloud Infrastructure,968.1964384676555
2024-09-13,Marketing,1385.2211212526745
2024-09-14,Cloud Infrastructure,1195.553515329358
2024-09-14,Marketing,695.0883909086394
2024-09-15,Cloud Infrastructure,962.761115831819
2024-09-15,Marketing,1492.7413962026453
2024-09-16,Cloud Infrastructure,924.7839278158547
2024-09-16,Marketing,893.2422778342548
2024-09-17,Cloud Infrastructure,1077.2878556832143
2024-09-17,Marketing,696.1731605222421
2024-09-18,Cloud Infrastructure,1130.0153346198838
2024-09-18,Marketing,996.9591270755453
2024-09-19,Cloud Infrastructure,873.6886337302204
2024-09-19,Marketing,990.3677399665132
2024-09-20,Cloud Infrastructure,986.9375866732962
2024-09-20,Marketing,1111.208905132383
2024-09-21,Cloud Infrastructure,1138.8128280322833
2024-09-21,Marketing,570.8441756107331
2024-09-22,Cloud Infrastructure,1199.8895283517659
2024-09-22,Marketing,1398.5161546493289
2024-09-23,Cloud Infrastructure,943.6407721900996
2024-09-23,Marketing,1005.8756685142803
2024-09-24,Cloud Infrastructure,1001.3955891746275
2024-09-24,Marketing,664.0239854517706
2024-09-25,Cloud Infrastructure,1163.2073951644772
2024-09-25,Marketing,1359.3577171949394
2024-09-26,Cloud Infrastructure,1195.6493344330072
2024-09-26,Marketing,1247.115405532752
2024-09-27,Cloud Infrastructure,1085.9066149680514
2024-09-27,Marketing,1246.1036653691478
2024-09-28,Cloud Infrastructure,936.5479372240588
2024-09-28,Marketing,857.3336629906139
2024-09-29,Cloud Infrastructure,1167.1490024628429
2024-09-29,Marketing,1439.7712609173607
2024-09-30,Cloud Infrastructure,946.2365881725952
2024-09-30,Marketing,1299.275948445384
2024-10-01,Cloud Infrastructure,1164.712649659229
2024-10-01,Marketing,1347.7977359592214
2024-10-02,Cloud Infrastructure,1017.1192967082966
2024-10-02,Marketing,1239.3702619586838
2024-10-03,Cloud Infrastructure,1136.0671850129345
2024-10-03,Marketing,879.4970378993141
2024-10-04,Cloud Infrastructure,1033.3472945192248
2024-10-04,Marketing,1092.1899909745262
2024-10-05,Cloud Infrastructure,919.3639538803377
2024-10-05,Marketing,588.5515449841661
2024-10-06,Cloud Infrastructure,1092.4209813678308
2024-10-06,Marketing,922.9398821500336
2024-10-07,Cloud Infrastructure,922.9450999776922
2024-10-07,Marketing,662.9735392651993
2024-10-08,Cloud Infrastructure,900.9997917736632
2024-10-08,Marketing,936.3734018919861
2024-10-09,Cloud Infrastructure,1016.8042459957537
2024-10-09,Marketing,1071.890720449338
2024-10-10,Cloud Infrastructure,1136.950024814479
2024-10-10,Marketing,618.7483979391886
2024-10-11,Cloud Infrastructure,1079.9925948865587
2024-10-11,Marketing,886.9561995610329
2024-10-12,Cloud Infrastructure,1023.4422036405381
2024-10-12,Marketing,1462.0842105993956
2024-10-13,Cloud Infrastructure,1017.0241994202484
2024-10-13,Marketing,1301.5938303252337
2024-10-14,Cloud Infrastructure,1009.4208756022176
2024-10-14,Marketing,1278.7190255628352
2024-10-15,Cloud Infrastructure,974.5428396278915
2024-10-15,Marketing,1375.920876222578
2024-10-16,Cloud Infrastructure,1125.4038031241348
2024-10-16,Marketing,714.7381252941964
2024-10-17,Cloud Infrastructure,1154.5523854581093
2024-10-17,Marketing,1394.6029132850317
2024-10-18,Cloud Infrastructure,1062.062232660912
2024-10-18,Marketing,904.7421722510965
2024-10-19,Cloud Infrastructure,1107.0554910467101
2024-10-19,Marketing,780.5918365069856
2024-10-20,Cloud Infrastructure,1186.4715963220142
2024-10-20,Marketing,792.2066620668338
2024-10-21,Cloud Infrastructure,1147.2709288905269
2024-10-21,Marketing,1326.1100831477193
2024-10-22,Cloud Infrastructure,1006.4780095291017
2024-10-22,Marketing,1318.0573511114421
2024-10-23,Cloud Infrastructure,832.5111600921097
2024-10-23,Marketing,707.8512297133417
2024-10-24,Cloud Infrastructure,1178.948280865296
2024-10-24,Marketing,748.4181357222902
2024-10-25,Cloud Infrastructure,1184.4726107621132
2024-10-25,Marketing,1055.6089061291202
2024-10-26,Cloud Infrastructure,808.6288792845822
2024-10-26,Marketing,504.92715193488067
2024-10-27,Cloud Infrastructure,1127.631076577783
2024-10-27,Marketing,661.5860808487901
2024-10-28,Cloud Infrastructure,1075.465420794992
2024-10-28,Marketing,1363.6533198905654
2024-10-29,Cloud Infrastructure,1124.783692016948
2024-10-29,Marketing,1223.5603625684
2024-10-30,Cloud Infrastructure,810.9705417127079
2024-10-30,Marketing,1417.5336739622269
2024-10-31,Cloud Infrastructure,837.34272223746
2024-10-31,Marketing,878.910275962375
2024-11-01,Cloud Infrastructure,1138.0901950812297
2024-11-01,Marketing,1129.7178093620078
2024-11-02,Cloud Infrastructure,841.4855845932414
2024-11-02,Marketing,1347.462319431106
2024-11-03,Cloud Infrastructure,946.698082318354
2024-11-03,Marketing,870.4097515501886
2024-11-04,Cloud Infrastructure,807.401972149478
2024-11-04,Marketing,798.9770585030826
2024-11-05,Cloud Infrastructure,1137.6913923490756
2024-11-05,Marketing,1361.9151344032316
2024-11-06,Cloud Infrastructure,926.9323622087493
2024-11-06,Marketing,1217.087880780759
2024-11-07,Cloud Infrastructure,1137.503604356029
2024-11-07,Marketing,670.770877580597
2024-11-08,Cloud Infrastructure,932.8056531350202
2024-11-08,Marketing,937.1050754340057
2024-11-09,Cloud Infrastructure,1186.4873175828166
2024-11-09,Marketing,526.238356063827
2024-11-10,Cloud Infrastructure,886.6914366891785
2024-11-10,Marketing,1373.591624614428
2024-11-11,Cloud Infrastructure,980.3312434529179
2024-11-11,Marketing,972.4201225929038
2024-11-12,Cloud Infrastructure,1028.7427749227202
2024-11-12,Marketing,1004.012094871917
2024-11-13,Cloud Infrastructure,815.5438731827418
2024-11-13,Marketing,1210.1132254876184
2024-11-14,Cloud Infrastructure,921.1656552519833
2024-11-14,Marketing,891.7924309479835
2024-11-15,Cloud Infrastructure,1057.5577306449861
2024-11-15,Marketing,700.5652449498209
2024-11-16,Cloud Infrastructure,937.1200675447125
2024-11-16,Marketing,810.2795087692825
2024-11-17,Cloud Infrastructure,928.5677623921238
2024-11-17,Marketing,570.0504427698814
2024-11-18,Cloud Infrastructure,1145.4388331231446
2024-11-18,Marketing,731.6634890988998
2024-11-19,Cloud Infrastructure,1078.2797075084432
2024-11-19,Marketing,1073.1434459390698
2024-11-20,Cloud Infrastructure,889.8546196031926
2024-11-20,Marketing,1050.1891693740122
2024-11-21,Cloud Infrastructure,901.3574105401989
2024-11-21,Marketing,1309.2689710041693
2024-11-22,Cloud Infrastructure,1018.801392566787
2024-11-22,Marketing,895.911736427724
2024-11-23,Cloud Infrastructure,1073.1224624697322
2024-11-23,Marketing,652.9820363000796
2024-11-24,Cloud Infrastructure,855.437332833579
2024-11-24,Marketing,1236.3355500172815
2024-11-25,Cloud Infrastructure,1073.614774076541
2024-11-25,Marketing,1237.4892766099892
2024-11-26,Cloud Infrastructure,937.427951137097
2024-11-26,Marketing,1165.0980458363465
2024-11-27,Cloud Infrastructure,1181.7071937188666
2024-11-27,Marketing,686.9483234616043
2024-11-28,Cloud Infrastructure,1060.397438609117
2024-11-28,Marketing,1181.5047319967534
2024-11-29,Cloud Infrastructure,836.5041452055136
2024-11-29,Marketing,680.0376316193568
2024-11-30,Cloud Infrastructure,874.4601340401233
2024-11-30,Marketing,948.0808051451675
2024-12-01,Cloud Infrastructure,1117.5149072913973
2024-12-01,Marketing,1342.689697698203
2024-12-02,Cloud Infrastructure,1127.1526280619719
2024-12-02,Marketing,1346.7531736039161
2024-12-03,Cloud Infrastructure,1063.8390933120727
2024-12-03,Marketing,1055.4958620002267
2024-12-04,Cloud Infrastructure,860.9717788619605
2024-12-04,Marketing,775.0314469166487
2024-12-05,Cloud Infrastructure,974.0434434042338
2024-12-05,Marketing,826.0358868339799
2024-12-06,Cloud Infrastructure,829.9483846669019
2024-12-06,Marketing,1020.3252122487829
2024-12-07,Cloud Infrastructure,972.2972361813925
2024-12-07,Marketing,1394.005942438163
2024-12-08,Cloud Infrastructure,814.8784430865821
2024-12-08,Marketing,542.7808589268745
2024-12-09,Cloud Infrastructure,1071.5614862667537
2024-12-09,Marketing,1232.3392645663102
2024-12-10,Cloud Infrastructure,1089.4227935463593
2024-12-10,Marketing,757.2536919580357
2024-12-11,Cloud Infrastructure,840.3641245065115
2024-12-11,Marketing,507.95305562893236
2024-12-12,Cloud Infrastructure,1183.1488327978416
2024-12-12,Marketing,968.3467729705644
2024-12-13,Cloud Infrastructure,905.4316212537512
2024-12-13,Marketing,742.02263712373
2024-12-14,Cloud Infrastructure,997.6003010290835
2024-12-14,Marketing,1355.7967803670779
2024-12-15,Cloud Infrastructure,1080.7146994186926
2024-12-15,Marketing,787.5215083381407
2024-12-16,Cloud Infrastructure,1091.675625887319
2024-12-16,Marketing,1322.7313706591344
2024-12-17,Cloud Infrastructure,964.3475053033721
2024-12-17,Marketing,1270.1584753641944
2024-12-18,Cloud Infrastructure,955.2257135505702
2024-12-18,Marketing,1310.8298695142648
2024-12-19,Cloud Infrastructure,1104.6911786983333
2024-12-19,Marketing,1167.9128277049397
2024-12-20,Cloud Infrastructure,932.0856962015547
2024-12-20,Marketing,1167.4455713941256
2024-12-21,Cloud Infrastructure,1028.4822258888273
2024-12-21,Marketing,664.5063856326988
2024-12-22,Cloud Infrastructure,1150.1458165335412
2024-12-22,Marketing,1009.9012938292437
2024-12-23,Cloud Infrastructure,1057.0528354135101
2024-12-23,Marketing,993.5207578457216
2024-12-24,Cloud Infrastructure,830.2848397713975
2024-12-24,Marketing,827.0908197986649
2024-12-25,Cloud Infrastructure,1118.0247341156287
2024-12-25,Marketing,1117.6108303930619
2024-12-26,Cloud Infrastructure,860.7251038945882
2024-12-26,Marketing,1445.015785524979
2024-12-27,Cloud Infrastructure,1033.1140494192175
2024-12-27,Marketing,1113.5283620488685
2024-12-28,Cloud Infrastructure,928.8967504980062
2024-12-28,Marketing,731.4332283076249
2024-12-29,Cloud Infrastructure,1096.2767441115006
2024-12-29,Marketing,936.3907999668861
2024-12-30,Cloud Infrastructure,801.3914972251195
2024-12-30,Marketing,628.1586359132631
2024-12-31,Cloud Infrastructure,1074.5656791209337
2024-12-31,Marketing,1369.6328484367682
